trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.98}",25,0,-136.27433127170286,"{0: 16, 1: 0, 2: 7, 3: 0, 4: 2}",0
2,False,"{'a': 0.5, 'e': 0.96}",20,0,-73.61797342548498,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
3,False,"{'a': 0.5, 'e': 0.94}",20,0,-146.7401575641485,"{0: 9, 1: 2, 2: 7, 3: 0, 4: 2}",0
4,False,"{'a': 0.5, 'e': 0.9199999999999999}",20,0,-165.72943618666648,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 3}",0
5,False,"{'a': 0.5, 'e': 0.8999999999999999}",20,0,-85.67384112622176,"{0: 12, 1: 0, 2: 6, 3: 2, 4: 0}",0
6,False,"{'a': 0.5, 'e': 0.8799999999999999}",30,8,-120.67161556480075,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 2}",1
7,False,"{'a': 0.5, 'e': 0.8599999999999999}",20,1,-35.7222022084797,"{0: 14, 1: 3, 2: 0, 3: 2, 4: 0}",1
8,False,"{'a': 0.5, 'e': 0.8399999999999999}",20,0,-142.06870772692952,"{0: 9, 1: 4, 2: 5, 3: 0, 4: 2}",0
9,False,"{'a': 0.5, 'e': 0.8199999999999998}",25,0,-109.6842070110647,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 2}",0
10,False,"{'a': 0.5, 'e': 0.7999999999999998}",30,0,-187.4082015008129,"{0: 14, 1: 8, 2: 4, 3: 2, 4: 2}",0
11,False,"{'a': 0.5, 'e': 0.7799999999999998}",20,0,-213.55997221636332,"{0: 11, 1: 0, 2: 4, 3: 1, 4: 4}",0
12,False,"{'a': 0.5, 'e': 0.7599999999999998}",20,0,-110.85229728205115,"{0: 12, 1: 3, 2: 1, 3: 3, 4: 1}",0
13,False,"{'a': 0.5, 'e': 0.7399999999999998}",25,0,-77.93636364716542,"{0: 16, 1: 2, 2: 5, 3: 2, 4: 0}",0
14,False,"{'a': 0.5, 'e': 0.7199999999999998}",25,0,-140.92608644821405,"{0: 16, 1: 3, 2: 2, 3: 2, 4: 2}",0
15,False,"{'a': 0.5, 'e': 0.6999999999999997}",25,18,-41.64860041156332,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
16,False,"{'a': 0.5, 'e': 0.6799999999999997}",20,0,-59.018035110837985,"{0: 15, 1: 3, 2: 0, 3: 1, 4: 1}",0
17,False,"{'a': 0.5, 'e': 0.6599999999999997}",30,0,-218.9029137367844,"{0: 14, 1: 7, 2: 4, 3: 2, 4: 3}",0
18,False,"{'a': 0.5, 'e': 0.6399999999999997}",20,0,-98.18015225376104,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
19,False,"{'a': 0.5, 'e': 0.6199999999999997}",30,0,-87.12239998399279,"{0: 23, 1: 3, 2: 2, 3: 0, 4: 2}",0
20,False,"{'a': 0.5, 'e': 0.5999999999999996}",25,19,-2.268721458047762,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
21,False,"{'a': 0.5, 'e': 0.5799999999999996}",20,0,-42.301482740137914,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
22,False,"{'a': 0.5, 'e': 0.5599999999999996}",20,6,14.626817656895724,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,False,"{'a': 0.5, 'e': 0.5399999999999996}",30,0,-111.38869806928342,"{0: 25, 1: 0, 2: 1, 3: 1, 4: 3}",0
24,False,"{'a': 0.5, 'e': 0.5199999999999996}",20,5,-8.573010514674163,"{0: 11, 1: 3, 2: 1, 3: 0, 4: 0}",1
25,False,"{'a': 0.5, 'e': 0.49999999999999956}",20,3,-17.185546568766757,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 0}",1
26,False,"{'a': 0.5, 'e': 0.47999999999999954}",20,0,-99.6335545544544,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
27,False,"{'a': 0.5, 'e': 0.4599999999999995}",35,0,-58.86647700889968,"{0: 28, 1: 3, 2: 2, 3: 1, 4: 1}",0
28,False,"{'a': 0.5, 'e': 0.4399999999999995}",25,2,-85.30719514241169,"{0: 16, 1: 3, 2: 1, 3: 2, 4: 1}",1
29,False,"{'a': 0.5, 'e': 0.4199999999999995}",25,0,-93.03456470157205,"{0: 19, 1: 2, 2: 1, 3: 1, 4: 2}",0
30,False,"{'a': 0.5, 'e': 0.39999999999999947}",30,0,-69.47449822928749,"{0: 22, 1: 3, 2: 4, 3: 0, 4: 1}",0
31,False,"{'a': 0.5, 'e': 0.37999999999999945}",20,2,-25.744288726756327,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 1}",1
32,False,"{'a': 0.5, 'e': 0.35999999999999943}",20,0,-26.512438163645083,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
33,False,"{'a': 0.5, 'e': 0.3399999999999994}",30,0,-137.42276331691173,"{0: 22, 1: 0, 2: 3, 3: 3, 4: 2}",0
34,False,"{'a': 0.5, 'e': 0.3199999999999994}",20,10,19.08738824407648,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,False,"{'a': 0.5, 'e': 0.2999999999999994}",20,12,9.437503918661937,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
36,False,"{'a': 0.5, 'e': 0.27999999999999936}",30,0,-66.91808060127819,"{0: 25, 1: 2, 2: 1, 3: 0, 4: 2}",0
37,False,"{'a': 0.5, 'e': 0.25999999999999934}",25,10,-97.0121445544096,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 2}",1
38,False,"{'a': 0.5, 'e': 0.23999999999999935}",30,18,-72.50720755529326,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 2}",1
39,False,"{'a': 0.5, 'e': 0.21999999999999936}",20,6,-63.213030150689974,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 1}",1
40,False,"{'a': 0.5, 'e': 0.19999999999999937}",25,0,-38.8077008269306,"{0: 20, 1: 1, 2: 2, 3: 2, 4: 0}",0
41,False,"{'a': 0.5, 'e': 0.17999999999999938}",30,8,-8.140219827735974,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 0}",1
42,False,"{'a': 0.5, 'e': 0.1599999999999994}",20,2,-74.59901157499941,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 2}",1
43,False,"{'a': 0.5, 'e': 0.1399999999999994}",30,5,17.64652194024569,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",1
44,False,"{'a': 0.5, 'e': 0.1199999999999994}",20,0,-25.925439618048614,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
