trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0}",30,0,-62.36947026545599,"{0: 24, 1: 3, 2: 1, 3: 1, 4: 1}",0
2,False,"{'a': 0.5, 'e': 0}",20,5,-39.602372575660375,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 1}",1
3,False,"{'a': 0.5, 'e': 0}",25,0,-144.27990218833116,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 3}",0
4,False,"{'a': 0.5, 'e': 0}",20,0,30.714955723558706,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5,False,"{'a': 0.5, 'e': 0}",25,7,0.21288002663963956,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
6,False,"{'a': 0.5, 'e': 0}",20,0,-23.057621215523568,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
7,False,"{'a': 0.5, 'e': 0}",20,0,-3.0405324757861827,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
8,False,"{'a': 0.5, 'e': 0}",30,17,-108.36374492701898,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 2}",1
9,False,"{'a': 0.5, 'e': 0}",20,2,-10.688900011972391,"{0: 15, 1: 2, 2: 0, 3: 1, 4: 0}",1
10,False,"{'a': 0.5, 'e': 0}",25,15,14.39820280576947,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,False,"{'a': 0.5, 'e': 0}",20,11,13.578416587330642,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,False,"{'a': 0.5, 'e': 0}",20,0,-17.973316022171904,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
13,False,"{'a': 0.5, 'e': 0}",20,0,22.070746305110372,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
14,False,"{'a': 0.5, 'e': 0}",25,0,-84.37553786178887,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
15,False,"{'a': 0.5, 'e': 0}",25,0,1.9679200305287718,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
16,False,"{'a': 0.5, 'e': 0}",30,0,4.624558265308285,"{0: 28, 1: 0, 2: 1, 3: 1, 4: 0}",0
17,False,"{'a': 0.5, 'e': 0}",20,12,16.311541533031317,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,False,"{'a': 0.5, 'e': 0}",25,11,0.012015575194869399,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
19,False,"{'a': 0.5, 'e': 0}",25,0,34.51653432367774,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
20,False,"{'a': 0.5, 'e': 0}",20,0,23.849771524054777,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1,True,"{'a': 0.0, 'e': 0.0}",25,16,14.70603121599899,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",25,0,11.732406978053403,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
3,True,"{'a': 0.0, 'e': 0.0}",20,0,22.409460185535295,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4,True,"{'a': 0.0, 'e': 0.0}",25,6,29.642982970226,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
