trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 1.0}",20,0,-72.36429551609993,"{0: 10, 1: 3, 2: 7, 3: 0, 4: 0}",0
2,False,"{'a': 0.5, 'e': 0.8122523963562355}",30,0,-181.39002178734734,"{0: 16, 1: 1, 2: 8, 3: 4, 4: 1}",0
3,False,"{'a': 0.5, 'e': 0.7192230933248644}",25,0,-124.67460394230893,"{0: 17, 1: 0, 2: 6, 3: 0, 4: 2}",0
4,False,"{'a': 0.5, 'e': 0.6597539553864472}",30,17,-35.2222867124983,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 1}",1
5,False,"{'a': 0.5, 'e': 0.6170338627200096}",20,0,-113.8742938695771,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
6,False,"{'a': 0.5, 'e': 0.5841906810678655}",35,9,-52.42866543501516,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 1}",1
7,False,"{'a': 0.5, 'e': 0.5577898253032461}",20,0,-70.1426514703661,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
8,False,"{'a': 0.5, 'e': 0.5358867312681466}",20,14,-13.10371779699322,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
9,False,"{'a': 0.5, 'e': 0.5172818579717866}",20,0,-124.85286421122926,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
10,False,"{'a': 0.5, 'e': 0.5011872336272724}",30,20,-24.494092981069112,"{0: 8, 1: 0, 2: 0, 3: 2, 4: 0}",1
11,False,"{'a': 0.5, 'e': 0.48705969722582854}",20,0,-1.9608408792387433,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
12,False,"{'a': 0.5, 'e': 0.4745102806263551}",25,10,-5.283075757652374,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 0}",1
13,False,"{'a': 0.5, 'e': 0.4632516707503672}",20,0,-42.74622675424742,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
14,False,"{'a': 0.5, 'e': 0.4530661222656876}",30,0,7.266933041659758,"{0: 28, 1: 0, 2: 1, 3: 1, 4: 0}",0
15,False,"{'a': 0.5, 'e': 0.44378500343167504}",30,16,-22.44469588185221,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
16,False,"{'a': 0.5, 'e': 0.4352752816480621}",20,9,-5.143346384427639,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
17,False,"{'a': 0.5, 'e': 0.42743031778825946}",25,0,-168.7799658589797,"{0: 16, 1: 0, 2: 5, 3: 1, 4: 3}",0
18,False,"{'a': 0.5, 'e': 0.4201634287291895}",20,0,-13.492978736160266,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
19,False,"{'a': 0.5, 'e': 0.41340328157583217}",30,0,-53.59659209620722,"{0: 24, 1: 1, 2: 4, 3: 0, 4: 1}",0
20,False,"{'a': 0.5, 'e': 0.40709053153690444}",25,12,-34.64230513119993,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
21,False,"{'a': 0.5, 'e': 0.40117532357973634}",25,13,20.897910451796356,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,False,"{'a': 0.5, 'e': 0.3956154062402218}",25,7,23.929023869250337,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,False,"{'a': 0.5, 'e': 0.3903746871536587}",25,0,-12.371735789933258,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
24,False,"{'a': 0.5, 'e': 0.3854221125344267}",20,14,-21.06119250077674,"{0: 4, 1: 0, 2: 1, 3: 1, 4: 0}",1
25,False,"{'a': 0.5, 'e': 0.38073078774317576}",25,0,-62.03189291990339,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
26,False,"{'a': 0.5, 'e': 0.37627727968301555}",20,8,8.680629327656002,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
27,False,"{'a': 0.5, 'e': 0.3720410580113015}",20,8,13.888854446538957,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
28,False,"{'a': 0.5, 'e': 0.36800404351813193}",25,0,-16.2824092605502,"{0: 22, 1: 1, 2: 0, 3: 2, 4: 0}",0
29,False,"{'a': 0.5, 'e': 0.3641502400922841}",25,0,7.4832653963257005,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
30,False,"{'a': 0.5, 'e': 0.36046543250433827}",25,0,-38.89988891408773,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
31,False,"{'a': 0.5, 'e': 0.3569369364716288}",30,5,-17.770133441532337,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",1
32,False,"{'a': 0.5, 'e': 0.3535533905932738}",25,3,-2.063716470038754,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 0}",1
33,False,"{'a': 0.5, 'e': 0.35030458207263226}",25,16,-28.564683196100205,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
34,False,"{'a': 0.5, 'e': 0.347181299898821}",25,17,-46.44843714110177,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 1}",1
35,False,"{'a': 0.5, 'e': 0.34417521049278127}",20,1,-18.255108097794892,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 1}",1
36,False,"{'a': 0.5, 'e': 0.3412787518465366}",20,8,12.608426207229595,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
37,False,"{'a': 0.5, 'e': 0.3384850429756255}",20,4,-30.40411787402433,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
38,False,"{'a': 0.5, 'e': 0.3357878061215012}",20,0,7.326197647608545,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
39,False,"{'a': 0.5, 'e': 0.3331812996249907}",25,0,31.717189116589747,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
40,False,"{'a': 0.5, 'e': 0.3306602597747843}",20,0,-83.82903692543299,"{0: 14, 1: 2, 2: 1, 3: 2, 4: 1}",0
41,False,"{'a': 0.5, 'e': 0.3282198502396035}",20,4,11.400574154605646,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
42,False,"{'a': 0.5, 'e': 0.325855617936629}",20,0,-19.258059551937702,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
43,False,"{'a': 0.5, 'e': 0.32356345438522355}",25,0,15.1163245309005,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
44,False,"{'a': 0.5, 'e': 0.32133956175406575}",25,4,18.336359682681792,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
45,False,"{'a': 0.5, 'e': 0.31918042293931487}",20,6,-8.797086969833178,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
46,False,"{'a': 0.5, 'e': 0.3170827751173751}",30,0,-132.27382620522036,"{0: 21, 1: 2, 2: 3, 3: 2, 4: 2}",0
47,False,"{'a': 0.5, 'e': 0.31504358630292134}",20,0,-64.69209459395276,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
48,False,"{'a': 0.5, 'e': 0.31306003451477077}",20,15,11.002168847657021,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,False,"{'a': 0.5, 'e': 0.3111294892118257}",25,4,-6.24495939842505,"{0: 18, 1: 2, 2: 0, 3: 1, 4: 0}",1
50,False,"{'a': 0.5, 'e': 0.3092494947109917}",20,0,-44.71477144575078,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
51,False,"{'a': 0.5, 'e': 0.3074177553405018}",25,10,11.528776987789374,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
52,False,"{'a': 0.5, 'e': 0.30563212211693486}",20,7,23.76650748437533,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
