trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.2, 'e': 0.990025}",20,0,-88.39890672939039,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
2,False,"{'a': 0.2, 'e': 0.9801}",25,0,-151.08815463822552,"{0: 15, 1: 0, 2: 7, 3: 1, 4: 2}",0
3,False,"{'a': 0.2, 'e': 0.970225}",20,0,-60.463498781240304,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
4,False,"{'a': 0.2, 'e': 0.9604}",25,0,-145.96258988508987,"{0: 13, 1: 4, 2: 6, 3: 0, 4: 2}",0
5,False,"{'a': 0.2, 'e': 0.950625}",20,0,-75.71270274815846,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
6,False,"{'a': 0.2, 'e': 0.9409}",20,0,-69.08986072271145,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
7,False,"{'a': 0.2, 'e': 0.931225}",35,0,-84.1753215054193,"{0: 23, 1: 5, 2: 5, 3: 2, 4: 0}",0
8,False,"{'a': 0.2, 'e': 0.9216}",20,0,-28.800653435809377,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
9,False,"{'a': 0.2, 'e': 0.912025}",25,0,-72.9630454885585,"{0: 20, 1: 2, 2: 0, 3: 2, 4: 1}",0
10,False,"{'a': 0.2, 'e': 0.9025}",35,0,-208.39230140397154,"{0: 20, 1: 3, 2: 8, 3: 1, 4: 3}",0
11,False,"{'a': 0.2, 'e': 0.893025}",20,0,-141.10637942916728,"{0: 13, 1: 3, 2: 0, 3: 1, 4: 3}",0
12,False,"{'a': 0.2, 'e': 0.8836}",20,15,2.436243746571791,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
13,False,"{'a': 0.2, 'e': 0.874225}",25,0,-51.3909813766216,"{0: 16, 1: 6, 2: 2, 3: 1, 4: 0}",0
14,False,"{'a': 0.2, 'e': 0.8649}",20,0,-43.19259783461505,"{0: 15, 1: 4, 2: 0, 3: 0, 4: 1}",0
15,False,"{'a': 0.2, 'e': 0.855625}",25,12,-6.3545916494256645,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
16,False,"{'a': 0.2, 'e': 0.8464}",20,5,-74.59051295498739,"{0: 8, 1: 1, 2: 4, 3: 2, 4: 0}",1
17,False,"{'a': 0.2, 'e': 0.837225}",20,0,-77.7610138823846,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
18,False,"{'a': 0.2, 'e': 0.8281}",25,0,-108.97840718458814,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
19,False,"{'a': 0.2, 'e': 0.819025}",25,6,-9.191451125036503,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 0}",1
