trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.95, 'e': 0.95}",30,0,-211.77677141791017,"{0: 17, 1: 4, 2: 3, 3: 3, 4: 3}",0
2,False,"{'a': 0.95, 'e': 0.9025}",20,0,-44.51794068802664,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
3,False,"{'a': 0.95, 'e': 0.8573749999999999}",20,0,-134.15721944443533,"{0: 9, 1: 1, 2: 8, 3: 1, 4: 1}",0
4,False,"{'a': 0.95, 'e': 0.8145062499999999}",20,13,-6.000561788507588,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
5,False,"{'a': 0.95, 'e': 0.7737809374999998}",20,0,-92.7584171829179,"{0: 13, 1: 2, 2: 2, 3: 2, 4: 1}",0
6,False,"{'a': 0.95, 'e': 0.7350918906249998}",30,0,-166.48351615910877,"{0: 15, 1: 4, 2: 8, 3: 2, 4: 1}",0
7,False,"{'a': 0.95, 'e': 0.6983372960937497}",30,3,-117.34240077927083,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 2}",1
8,False,"{'a': 0.95, 'e': 0.6634204312890623}",25,16,-14.167907864393575,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
9,False,"{'a': 0.95, 'e': 0.6302494097246091}",20,0,-182.55228794065326,"{0: 7, 1: 4, 2: 5, 3: 2, 4: 2}",0
10,False,"{'a': 0.95, 'e': 0.5987369392383787}",20,0,-147.20350965208425,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 3}",0
11,False,"{'a': 0.95, 'e': 0.5688000922764597}",20,0,-18.062340742026784,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
12,False,"{'a': 0.95, 'e': 0.5403600876626367}",35,0,-37.16436882973184,"{0: 27, 1: 3, 2: 4, 3: 1, 4: 0}",0
13,False,"{'a': 0.95, 'e': 0.5133420832795048}",20,0,-137.55562383530958,"{0: 11, 1: 3, 2: 2, 3: 2, 4: 2}",0
14,False,"{'a': 0.95, 'e': 0.48767497911552954}",30,10,-66.79186182806656,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",1
15,False,"{'a': 0.95, 'e': 0.46329123015975304}",20,0,-24.142983311372273,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
16,False,"{'a': 0.95, 'e': 0.44012666865176536}",30,0,-20.970149376565136,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 1}",0
17,False,"{'a': 0.95, 'e': 0.4181203352191771}",20,0,-13.475120140493033,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
18,False,"{'a': 0.95, 'e': 0.3972143184582182}",20,13,10.052778228472308,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,False,"{'a': 0.95, 'e': 0.37735360253530725}",20,0,19.92716506469066,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
20,False,"{'a': 0.95, 'e': 0.3584859224085419}",35,0,-25.642051995800525,"{0: 28, 1: 2, 2: 5, 3: 0, 4: 0}",0
21,False,"{'a': 0.95, 'e': 0.3405616262881148}",35,0,-44.287530526788146,"{0: 30, 1: 2, 2: 1, 3: 1, 4: 1}",0
22,False,"{'a': 0.95, 'e': 0.323533544973709}",20,4,17.333841287185983,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
23,False,"{'a': 0.95, 'e': 0.3073568677250236}",20,4,19.34899464008368,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
24,False,"{'a': 0.95, 'e': 0.2919890243387724}",20,11,-7.41449370695149,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
25,False,"{'a': 0.95, 'e': 0.27738957312183377}",25,0,26.959812066227872,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
26,False,"{'a': 0.95, 'e': 0.26352009446574204}",20,11,-2.454267708290967,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
27,False,"{'a': 0.95, 'e': 0.2503440897424549}",25,0,-41.35336856433411,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
28,False,"{'a': 0.95, 'e': 0.23782688525533216}",20,0,-16.4094055798153,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",1
29,False,"{'a': 0.95, 'e': 0.22593554099256555}",25,11,17.151406688601888,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
30,False,"{'a': 0.95, 'e': 0.21463876394293727}",20,12,15.532170279851432,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,False,"{'a': 0.95, 'e': 0.2039068257457904}",20,0,7.188612518505213,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
32,False,"{'a': 0.95, 'e': 0.19371148445850087}",20,0,-21.632338689473034,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
33,False,"{'a': 0.95, 'e': 0.18402591023557582}",20,0,-31.573430260374533,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
34,False,"{'a': 0.95, 'e': 0.174824614723797}",20,5,-40.296100886354104,"{0: 12, 1: 0, 2: 0, 3: 3, 4: 0}",1
35,False,"{'a': 0.95, 'e': 0.16608338398760716}",25,7,14.207754699605076,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
36,False,"{'a': 0.95, 'e': 0.1577792147882268}",20,16,7.402426831543083,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,False,"{'a': 0.95, 'e': 0.14989025404881545}",20,0,-62.4081707726762,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
38,False,"{'a': 0.95, 'e': 0.14239574134637467}",20,0,15.145085014507302,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
39,False,"{'a': 0.95, 'e': 0.13527595427905592}",20,7,-9.539379683111967,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1
40,False,"{'a': 0.95, 'e': 0.12851215656510312}",30,11,-28.269823522152926,"{0: 15, 1: 3, 2: 0, 3: 0, 4: 1}",1
41,False,"{'a': 0.95, 'e': 0.12208654873684796}",30,20,16.664131221944658,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,False,"{'a': 0.95, 'e': 0.11598222130000556}",25,2,28.027116172296758,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
43,False,"{'a': 0.95, 'e': 0.11018311023500528}",20,0,27.203012807559375,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,False,"{'a': 0.95, 'e': 0.10467395472325501}",25,7,-35.96106099720222,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
45,False,"{'a': 0.95, 'e': 0.09944025698709225}",20,8,9.599805163312462,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
46,False,"{'a': 0.95, 'e': 0.09446824413773763}",20,0,25.399465919713073,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
47,False,"{'a': 0.95, 'e': 0.08974483193085075}",25,1,39.910484101375296,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,False,"{'a': 0.95, 'e': 0.0852575903343082}",35,6,46.97073827136235,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,False,"{'a': 0.95, 'e': 0.0809947108175928}",25,8,23.708530392930307,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
50,False,"{'a': 0.95, 'e': 0.07694497527671315}",20,13,12.695440391598584,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
51,False,"{'a': 0.95, 'e': 0.07309772651287749}",25,20,9.881414168264508,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
52,False,"{'a': 0.95, 'e': 0.06944284018723361}",25,14,-22.604784619469456,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
53,False,"{'a': 0.95, 'e': 0.06597069817787193}",30,10,18.91086982717516,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",1
54,False,"{'a': 0.95, 'e': 0.06267216326897833}",25,17,17.469563240157928,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,False,"{'a': 0.95, 'e': 0.05953855510552941}",25,9,25.491707118617732,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,False,"{'a': 0.95, 'e': 0.056561627350252934}",20,12,15.400746613922113,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
57,False,"{'a': 0.95, 'e': 0.053733545982740286}",20,12,3.763494727666536,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
58,False,"{'a': 0.95, 'e': 0.051046868683603266}",35,25,19.946424807659795,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,False,"{'a': 0.95, 'e': 0.048494525249423104}",20,3,19.02167070604097,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0.0, 'e': 0.0}",20,10,17.30504061302188,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",20,14,14.236078425238372,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.0, 'e': 0.0}",20,14,10.623466228414113,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.0, 'e': 0.0}",20,15,8.975395173520589,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.0, 'e': 0.0}",20,8,22.26215156698805,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0.0, 'e': 0.0}",20,0,35.8853164603555,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
7,True,"{'a': 0.0, 'e': 0.0}",20,14,10.013395679541567,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.0, 'e': 0.0}",25,3,34.77942582393301,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0.0, 'e': 0.0}",25,17,17.412273862575496,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0.0, 'e': 0.0}",25,18,14.719756119057054,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
