trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.995}",25,11,-81.42867656943497,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 2}",1
2,False,"{'a': 0.5, 'e': 0.99}",20,0,-115.73994282199759,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
3,False,"{'a': 0.5, 'e': 0.985}",30,0,-158.85517488753032,"{0: 16, 1: 8, 2: 3, 3: 0, 4: 3}",0
4,False,"{'a': 0.5, 'e': 0.98}",20,0,-122.56140799896919,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
5,False,"{'a': 0.5, 'e': 0.975}",25,0,-107.8755155257952,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
6,False,"{'a': 0.5, 'e': 0.97}",20,0,-93.99513018719136,"{0: 10, 1: 5, 2: 4, 3: 0, 4: 1}",0
7,False,"{'a': 0.5, 'e': 0.965}",30,0,-181.81010713984094,"{0: 14, 1: 6, 2: 7, 3: 1, 4: 2}",0
8,False,"{'a': 0.5, 'e': 0.96}",25,0,-132.9402399839427,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
9,False,"{'a': 0.5, 'e': 0.955}",20,0,-81.90677103869079,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
10,False,"{'a': 0.5, 'e': 0.95}",25,0,-92.76312678381824,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
11,False,"{'a': 0.5, 'e': 0.945}",20,0,-94.10114290327427,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
12,False,"{'a': 0.5, 'e': 0.94}",25,18,-41.611724140825224,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
13,False,"{'a': 0.5, 'e': 0.9349999999999999}",20,0,-53.38614393803521,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
14,False,"{'a': 0.5, 'e': 0.9299999999999999}",20,0,-63.72498296453782,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
15,False,"{'a': 0.5, 'e': 0.9249999999999999}",20,0,-274.9186224644906,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 6}",0
16,False,"{'a': 0.5, 'e': 0.9199999999999999}",20,0,-223.5310463000739,"{0: 8, 1: 3, 2: 4, 3: 1, 4: 4}",0
17,False,"{'a': 0.5, 'e': 0.9149999999999999}",20,0,-28.49094847159394,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
18,False,"{'a': 0.5, 'e': 0.9099999999999999}",30,0,-78.49114013745948,"{0: 20, 1: 4, 2: 4, 3: 2, 4: 0}",0
19,False,"{'a': 0.5, 'e': 0.9049999999999999}",25,15,-52.989618042197634,"{0: 6, 1: 0, 2: 2, 3: 2, 4: 0}",1
20,False,"{'a': 0.5, 'e': 0.8999999999999999}",25,0,-109.17523613227686,"{0: 15, 1: 5, 2: 2, 3: 2, 4: 1}",0
21,False,"{'a': 0.5, 'e': 0.8949999999999999}",25,0,-185.28709561753968,"{0: 15, 1: 2, 2: 3, 3: 2, 4: 3}",0
22,False,"{'a': 0.5, 'e': 0.8899999999999999}",25,4,-21.1666601645902,"{0: 17, 1: 2, 2: 1, 3: 1, 4: 0}",1
23,False,"{'a': 0.5, 'e': 0.8849999999999999}",20,0,-127.70268424242597,"{0: 11, 1: 4, 2: 2, 3: 1, 4: 2}",0
24,False,"{'a': 0.5, 'e': 0.8799999999999999}",25,0,-50.14652286400652,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
25,False,"{'a': 0.5, 'e': 0.8749999999999999}",20,9,-10.543267005375428,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
26,False,"{'a': 0.5, 'e': 0.8699999999999999}",20,4,-106.95422333029863,"{0: 9, 1: 2, 2: 3, 3: 0, 4: 2}",1
27,False,"{'a': 0.5, 'e': 0.8649999999999999}",25,0,-230.1877093981689,"{0: 9, 1: 3, 2: 7, 3: 4, 4: 2}",0
28,False,"{'a': 0.5, 'e': 0.8599999999999999}",20,11,-35.88249487034544,"{0: 4, 1: 2, 2: 3, 3: 0, 4: 0}",1
29,False,"{'a': 0.5, 'e': 0.8549999999999999}",20,14,-42.33590877963192,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 1}",1
30,False,"{'a': 0.5, 'e': 0.8499999999999999}",25,0,-113.29805745586194,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
31,False,"{'a': 0.5, 'e': 0.8449999999999999}",25,0,-234.9544747926454,"{0: 10, 1: 2, 2: 8, 3: 2, 4: 3}",0
32,False,"{'a': 0.5, 'e': 0.8399999999999999}",30,0,-146.48409595189668,"{0: 18, 1: 2, 2: 6, 3: 3, 4: 1}",0
33,False,"{'a': 0.5, 'e': 0.8349999999999999}",20,0,-150.99061923675796,"{0: 9, 1: 2, 2: 7, 3: 0, 4: 2}",0
34,False,"{'a': 0.5, 'e': 0.8299999999999998}",25,0,-85.98439852306933,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
35,False,"{'a': 0.5, 'e': 0.8249999999999998}",20,0,12.352495705563635,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
36,False,"{'a': 0.5, 'e': 0.8199999999999998}",20,11,-45.36973609719263,"{0: 5, 1: 3, 2: 0, 3: 0, 4: 1}",1
37,False,"{'a': 0.5, 'e': 0.8149999999999998}",25,0,-51.509144470425284,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
38,False,"{'a': 0.5, 'e': 0.8099999999999998}",25,5,-121.33248911596749,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",1
39,False,"{'a': 0.5, 'e': 0.8049999999999998}",20,0,-114.2592943225091,"{0: 14, 1: 3, 2: 0, 3: 0, 4: 3}",0
40,False,"{'a': 0.5, 'e': 0.7999999999999998}",20,0,-29.149356515961177,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
41,False,"{'a': 0.5, 'e': 0.7949999999999998}",25,0,-154.03228752211393,"{0: 11, 1: 6, 2: 6, 3: 0, 4: 2}",0
42,False,"{'a': 0.5, 'e': 0.7899999999999998}",25,8,-31.69789067952424,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 1}",1
43,False,"{'a': 0.5, 'e': 0.7849999999999998}",20,0,-71.63939485589785,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
44,False,"{'a': 0.5, 'e': 0.7799999999999998}",20,6,-47.79108448431504,"{0: 8, 1: 0, 2: 6, 3: 0, 4: 0}",1
45,False,"{'a': 0.5, 'e': 0.7749999999999998}",20,0,-149.7321463956194,"{0: 7, 1: 5, 2: 5, 3: 2, 4: 1}",0
46,False,"{'a': 0.5, 'e': 0.7699999999999998}",25,0,-90.67939032671292,"{0: 15, 1: 5, 2: 3, 3: 1, 4: 1}",0
47,False,"{'a': 0.5, 'e': 0.7649999999999998}",20,0,-69.92308591468053,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
48,False,"{'a': 0.5, 'e': 0.7599999999999998}",20,0,-93.12087137938984,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
49,False,"{'a': 0.5, 'e': 0.7549999999999998}",25,0,-127.18749351826797,"{0: 14, 1: 5, 2: 4, 3: 0, 4: 2}",0
50,False,"{'a': 0.5, 'e': 0.7499999999999998}",20,0,-35.594043160558435,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
