trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.995}",35,4,-107.90646091861782,"{0: 19, 1: 3, 2: 8, 3: 0, 4: 1}",1
2,False,"{'a': 0.5, 'e': 0.99}",20,0,-164.5547089088587,"{0: 7, 1: 7, 2: 2, 3: 2, 4: 2}",0
3,False,"{'a': 0.5, 'e': 0.985}",30,0,-80.46292401229988,"{0: 17, 1: 9, 2: 3, 3: 1, 4: 0}",0
4,False,"{'a': 0.5, 'e': 0.98}",25,0,-231.4013131901924,"{0: 11, 1: 4, 2: 6, 3: 0, 4: 4}",0
5,False,"{'a': 0.5, 'e': 0.975}",20,0,-78.0825022368895,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
6,False,"{'a': 0.5, 'e': 0.97}",20,0,-63.46412794920503,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
7,False,"{'a': 0.5, 'e': 0.965}",20,0,-115.93268332052607,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
8,False,"{'a': 0.5, 'e': 0.96}",35,0,-128.91864156495117,"{0: 23, 1: 3, 2: 6, 3: 2, 4: 1}",0
9,False,"{'a': 0.5, 'e': 0.955}",20,0,-139.00543605236246,"{0: 9, 1: 4, 2: 5, 3: 0, 4: 2}",0
10,False,"{'a': 0.5, 'e': 0.95}",20,0,-76.45528269420588,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
11,False,"{'a': 0.5, 'e': 0.945}",30,0,-237.71540794787268,"{0: 17, 1: 3, 2: 4, 3: 2, 4: 4}",0
12,False,"{'a': 0.5, 'e': 0.94}",20,0,-52.43354053714084,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
13,False,"{'a': 0.5, 'e': 0.9349999999999999}",20,0,-60.716473813247525,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
14,False,"{'a': 0.5, 'e': 0.9299999999999999}",25,0,-131.0937115947046,"{0: 17, 1: 0, 2: 5, 3: 1, 4: 2}",0
15,False,"{'a': 0.5, 'e': 0.9249999999999999}",30,9,-155.60112666129942,"{0: 11, 1: 0, 2: 7, 3: 1, 4: 2}",1
16,False,"{'a': 0.5, 'e': 0.9199999999999999}",20,3,-19.45217962125074,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 0}",1
17,False,"{'a': 0.5, 'e': 0.9149999999999999}",25,0,-122.09387540284035,"{0: 13, 1: 4, 2: 7, 3: 0, 4: 1}",0
18,False,"{'a': 0.5, 'e': 0.9099999999999999}",30,0,-69.46523974926875,"{0: 21, 1: 5, 2: 3, 3: 0, 4: 1}",0
19,False,"{'a': 0.5, 'e': 0.9049999999999999}",20,0,-147.97705765862474,"{0: 12, 1: 1, 2: 2, 3: 3, 4: 2}",0
20,False,"{'a': 0.5, 'e': 0.8999999999999999}",20,0,-110.84023173671314,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
21,False,"{'a': 0.5, 'e': 0.8949999999999999}",20,0,-102.89223037425334,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
22,False,"{'a': 0.5, 'e': 0.8899999999999999}",25,14,-9.429068623114771,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
23,False,"{'a': 0.5, 'e': 0.8849999999999999}",25,0,-162.61296052499793,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 3}",0
24,False,"{'a': 0.5, 'e': 0.8799999999999999}",30,13,-39.2691009844442,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 1}",1
25,False,"{'a': 0.5, 'e': 0.8749999999999999}",20,0,-105.7548281032545,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 1}",0
26,False,"{'a': 0.5, 'e': 0.8699999999999999}",25,0,-88.69227866201621,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
27,False,"{'a': 0.5, 'e': 0.8649999999999999}",20,0,-100.39496259614918,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
28,False,"{'a': 0.5, 'e': 0.8599999999999999}",25,0,-213.37700895667444,"{0: 11, 1: 3, 2: 7, 3: 1, 4: 3}",0
29,False,"{'a': 0.5, 'e': 0.8549999999999999}",30,0,-169.4886535869901,"{0: 15, 1: 3, 2: 9, 3: 2, 4: 1}",0
30,False,"{'a': 0.5, 'e': 0.8499999999999999}",20,0,-54.57687248165074,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
31,False,"{'a': 0.5, 'e': 0.8449999999999999}",35,0,-114.74589469843241,"{0: 20, 1: 9, 2: 5, 3: 0, 4: 1}",0
32,False,"{'a': 0.5, 'e': 0.8399999999999999}",20,9,-69.49480548328283,"{0: 6, 1: 0, 2: 4, 3: 0, 4: 1}",1
33,False,"{'a': 0.5, 'e': 0.8349999999999999}",20,0,-67.16902543024112,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0
34,False,"{'a': 0.5, 'e': 0.8299999999999998}",25,0,-51.12577761455007,"{0: 16, 1: 5, 2: 3, 3: 1, 4: 0}",0
35,False,"{'a': 0.5, 'e': 0.8249999999999998}",25,6,-94.02284996617607,"{0: 10, 1: 2, 2: 4, 3: 3, 4: 0}",1
36,False,"{'a': 0.5, 'e': 0.8199999999999998}",25,0,-137.46141842512083,"{0: 15, 1: 0, 2: 8, 3: 0, 4: 2}",0
37,False,"{'a': 0.5, 'e': 0.8149999999999998}",20,0,-187.29472383974945,"{0: 7, 1: 4, 2: 6, 3: 0, 4: 3}",0
38,False,"{'a': 0.5, 'e': 0.8099999999999998}",20,0,-9.941420837551368,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
39,False,"{'a': 0.5, 'e': 0.8049999999999998}",25,0,-205.5911907916705,"{0: 16, 1: 1, 2: 2, 3: 2, 4: 4}",0
40,False,"{'a': 0.5, 'e': 0.7999999999999998}",25,0,-124.4597552600876,"{0: 14, 1: 2, 2: 7, 3: 1, 4: 1}",0
41,False,"{'a': 0.5, 'e': 0.7949999999999998}",25,0,-99.78365992613273,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
42,False,"{'a': 0.5, 'e': 0.7899999999999998}",20,0,-62.907592646028135,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
43,False,"{'a': 0.5, 'e': 0.7849999999999998}",30,0,-58.58789607613234,"{0: 18, 1: 8, 2: 4, 3: 0, 4: 0}",0
44,False,"{'a': 0.5, 'e': 0.7799999999999998}",30,0,-84.21110988542273,"{0: 20, 1: 3, 2: 6, 3: 0, 4: 1}",0
45,False,"{'a': 0.5, 'e': 0.7749999999999998}",20,11,-26.264787635033144,"{0: 5, 1: 1, 2: 3, 3: 0, 4: 0}",1
46,False,"{'a': 0.5, 'e': 0.7699999999999998}",20,0,-49.113848231246884,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
47,False,"{'a': 0.5, 'e': 0.7649999999999998}",25,0,-71.36805150763597,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
48,False,"{'a': 0.5, 'e': 0.7599999999999998}",30,0,-81.6073041595324,"{0: 23, 1: 1, 2: 4, 3: 1, 4: 1}",0
49,False,"{'a': 0.5, 'e': 0.7549999999999998}",25,0,-75.36794240329613,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
50,False,"{'a': 0.5, 'e': 0.7499999999999998}",25,13,-24.176432591535114,"{0: 7, 1: 3, 2: 2, 3: 0, 4: 0}",1
51,False,"{'a': 0.5, 'e': 0.7449999999999998}",25,0,-88.90932610870902,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
52,False,"{'a': 0.5, 'e': 0.7399999999999998}",20,0,-1.8383639675964576,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",1
53,False,"{'a': 0.5, 'e': 0.7349999999999998}",25,0,-127.70699099493524,"{0: 14, 1: 1, 2: 8, 3: 1, 4: 1}",0
54,False,"{'a': 0.5, 'e': 0.7299999999999998}",25,0,-105.71684130569491,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 2}",0
55,False,"{'a': 0.5, 'e': 0.7249999999999998}",25,11,-48.011279578033495,"{0: 8, 1: 2, 2: 3, 3: 1, 4: 0}",1
