trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 1.0}",30,0,-299.1823776172971,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 6}",0
2,False,"{'a': 0.5, 'e': 0.8705505632961241}",25,0,-161.53816906703548,"{0: 13, 1: 3, 2: 6, 3: 1, 4: 2}",0
3,False,"{'a': 0.5, 'e': 0.8027415617602306}",25,0,-77.01365912450325,"{0: 15, 1: 3, 2: 6, 3: 1, 4: 0}",0
4,False,"{'a': 0.5, 'e': 0.7578582832551991}",25,0,-177.6854642238805,"{0: 17, 1: 2, 2: 1, 3: 1, 4: 4}",0
5,False,"{'a': 0.5, 'e': 0.7247796636776955}",20,8,-76.97396399549501,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 2}",1
6,False,"{'a': 0.5, 'e': 0.6988271187715792}",20,0,-148.05267660338808,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 3}",0
7,False,"{'a': 0.5, 'e': 0.6776109134004809}",20,0,-66.1330734177153,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
8,False,"{'a': 0.5, 'e': 0.6597539553864471}",20,0,-72.85114353470628,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
9,False,"{'a': 0.5, 'e': 0.6443940149772542}",30,0,-17.36849097963861,"{0: 25, 1: 2, 2: 2, 3: 1, 4: 0}",0
10,False,"{'a': 0.5, 'e': 0.6309573444801932}",20,0,-121.18749109253514,"{0: 10, 1: 1, 2: 7, 3: 1, 4: 1}",0
11,False,"{'a': 0.5, 'e': 0.6190439206838455}",20,0,-11.437077869722605,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
12,False,"{'a': 0.5, 'e': 0.6083643418932058}",20,0,-69.86803706569424,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
13,False,"{'a': 0.5, 'e': 0.5987028555414977}",30,0,-42.69969986784418,"{0: 21, 1: 4, 2: 5, 3: 0, 4: 0}",0
14,False,"{'a': 0.5, 'e': 0.5898945623563899}",25,0,-186.3265364861195,"{0: 14, 1: 4, 2: 2, 3: 2, 4: 3}",0
15,False,"{'a': 0.5, 'e': 0.581810759152688}",25,2,-17.25509018067805,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 0}",1
16,False,"{'a': 0.5, 'e': 0.5743491774985175}",20,0,-82.0240236233047,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
17,False,"{'a': 0.5, 'e': 0.5674272856715801}",35,8,-99.37711093320297,"{0: 17, 1: 2, 2: 7, 3: 0, 4: 1}",1
18,False,"{'a': 0.5, 'e': 0.5609775727230998}",20,0,-45.81907699124261,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
19,False,"{'a': 0.5, 'e': 0.5549441528283543}",25,11,-22.91246234780017,"{0: 12, 1: 0, 2: 0, 3: 2, 4: 0}",1
20,False,"{'a': 0.5, 'e': 0.5492802716530589}",25,0,-12.096164594028487,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
21,False,"{'a': 0.5, 'e': 0.5439464428888785}",30,21,5.465636336998592,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
22,False,"{'a': 0.5, 'e': 0.5389090338563629}",25,0,-88.95133393057812,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 2}",0
23,False,"{'a': 0.5, 'e': 0.534139176844219}",20,0,-105.93619746652959,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
24,False,"{'a': 0.5, 'e': 0.5296119205244061}",25,0,-26.10825947364876,"{0: 21, 1: 1, 2: 1, 3: 2, 4: 0}",0
25,False,"{'a': 0.5, 'e': 0.5253055608807534}",25,0,-67.80062782158376,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 2}",0
26,False,"{'a': 0.5, 'e': 0.521201108138649}",20,1,-15.355557258627996,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 0}",1
27,False,"{'a': 0.5, 'e': 0.5172818579717865}",20,12,11.110498614071709,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,False,"{'a': 0.5, 'e': 0.5135330435446758}",35,11,-30.309785950619695,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 1}",1
29,False,"{'a': 0.5, 'e': 0.5099415508554722}",25,0,-96.54601697636362,"{0: 16, 1: 5, 2: 1, 3: 2, 4: 1}",0
30,False,"{'a': 0.5, 'e': 0.5064956841121182}",30,0,-81.29815167580117,"{0: 21, 1: 3, 2: 5, 3: 0, 4: 1}",0
31,False,"{'a': 0.5, 'e': 0.5031849709985139}",20,11,2.7810265833742314,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
32,False,"{'a': 0.5, 'e': 0.5}",25,10,-96.30505497608553,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 2}",1
33,False,"{'a': 0.5, 'e': 0.49693228368792647}",35,6,-82.5252653117123,"{0: 21, 1: 1, 2: 5, 3: 1, 4: 1}",1
34,False,"{'a': 0.5, 'e': 0.49397414317098476}",25,11,15.740318644847191,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
35,False,"{'a': 0.5, 'e': 0.49111860991873657}",20,1,-17.697108090102482,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 0}",1
