trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.9998000066665778}",20,0,-90.3933237223846,"{0: 12, 1: 0, 2: 6, 3: 2, 4: 0}",0
2,False,"{'a': 0.5, 'e': 0.9992001066609779}",35,0,-276.2953006784318,"{0: 17, 1: 3, 2: 10, 3: 1, 4: 4}",0
3,False,"{'a': 0.5, 'e': 0.9982005399352042}",30,0,-162.5063348307236,"{0: 15, 1: 6, 2: 5, 3: 3, 4: 1}",0
4,False,"{'a': 0.5, 'e': 0.9968017063026194}",20,14,-20.124720793858916,"{0: 4, 1: 1, 2: 0, 3: 1, 4: 0}",1
5,False,"{'a': 0.5, 'e': 0.9950041652780257}",30,11,-39.58623885943969,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 0}",1
6,False,"{'a': 0.5, 'e': 0.9928086358538663}",25,0,-131.88891486222047,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
7,False,"{'a': 0.5, 'e': 0.9902159962126371}",25,0,-216.29262319359285,"{0: 12, 1: 1, 2: 8, 3: 1, 4: 3}",0
8,False,"{'a': 0.5, 'e': 0.9872272833756269}",35,0,-224.32645573398366,"{0: 18, 1: 6, 2: 7, 3: 1, 4: 3}",0
9,False,"{'a': 0.5, 'e': 0.9838436927881214}",20,0,-128.37483292170552,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
10,False,"{'a': 0.5, 'e': 0.9800665778412416}",20,7,-63.88662172531832,"{0: 8, 1: 2, 2: 1, 3: 1, 4: 1}",1
11,False,"{'a': 0.5, 'e': 0.9758974493306055}",20,0,-101.15024009217183,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
12,False,"{'a': 0.5, 'e': 0.9713379748520297}",30,0,-133.50680449951443,"{0: 15, 1: 8, 2: 5, 3: 1, 4: 1}",0
13,False,"{'a': 0.5, 'e': 0.9663899781345132}",20,7,-75.50348573460708,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 2}",1
