trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.95}",20,0,-128.9977008248271,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
2,False,"{'a': 0.5, 'e': 0.8999999999999999}",20,0,-135.539361198114,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
3,False,"{'a': 0.5, 'e': 0.8499999999999999}",25,11,-52.48584780441296,"{0: 9, 1: 3, 2: 1, 3: 0, 4: 1}",1
4,False,"{'a': 0.5, 'e': 0.7999999999999998}",20,0,-74.65695429517267,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
5,False,"{'a': 0.5, 'e': 0.7499999999999998}",30,0,-87.11633292529112,"{0: 19, 1: 5, 2: 5, 3: 0, 4: 1}",0
6,False,"{'a': 0.5, 'e': 0.6999999999999997}",20,0,-91.23952740357551,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",0
7,False,"{'a': 0.5, 'e': 0.6499999999999997}",20,0,-147.07771914732157,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 2}",0
8,False,"{'a': 0.5, 'e': 0.5999999999999996}",20,6,-75.25725798060591,"{0: 8, 1: 0, 2: 5, 3: 0, 4: 1}",1
9,False,"{'a': 0.5, 'e': 0.5499999999999996}",25,0,-101.67119587136274,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
10,False,"{'a': 0.5, 'e': 0.4999999999999996}",25,10,-2.6980644689672024,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
11,False,"{'a': 0.5, 'e': 0.4499999999999996}",30,8,-64.42050195304165,"{0: 15, 1: 4, 2: 2, 3: 0, 4: 1}",1
12,False,"{'a': 0.5, 'e': 0.39999999999999963}",25,0,1.4917316989598017,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
13,False,"{'a': 0.5, 'e': 0.34999999999999964}",30,0,-99.02713374372794,"{0: 24, 1: 0, 2: 3, 3: 1, 4: 2}",0
14,False,"{'a': 0.5, 'e': 0.29999999999999966}",35,20,-21.229647577454358,"{0: 11, 1: 2, 2: 1, 3: 1, 4: 0}",1
15,False,"{'a': 0.5, 'e': 0.24999999999999967}",25,12,6.468589426417763,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
16,False,"{'a': 0.5, 'e': 0.19999999999999968}",20,1,-64.03738367640076,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 1}",1
17,False,"{'a': 0.5, 'e': 0.1499999999999997}",25,5,25.382702878190116,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
18,False,"{'a': 0.5, 'e': 0.09999999999999969}",20,5,-20.448302873320685,"{0: 11, 1: 2, 2: 1, 3: 1, 4: 0}",1
19,False,"{'a': 0.5, 'e': 0.049999999999999684}",20,0,1.2791148944329913,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",1
20,False,"{'a': 0.5, 'e': -3.191891195797325e-16}",30,8,31.80768090861886,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0.0, 'e': 0.0}",20,0,23.702057287425404,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2,True,"{'a': 0.0, 'e': 0.0}",25,10,24.25291704546497,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.0, 'e': 0.0}",25,0,33.261442778350116,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
4,True,"{'a': 0.0, 'e': 0.0}",20,1,31.029245627400606,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.0, 'e': 0.0}",25,0,30.95744736229578,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
6,True,"{'a': 0.0, 'e': 0.0}",20,0,31.03272194701819,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
7,True,"{'a': 0.0, 'e': 0.0}",30,3,43.589096103455574,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.0, 'e': 0.0}",20,9,16.390632009154988,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0.0, 'e': 0.0}",25,0,22.16435248005557,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
10,True,"{'a': 0.0, 'e': 0.0}",20,0,24.246582315848283,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
