trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.7, 'e': 1.0}",25,0,-264.85997979053593,"{0: 8, 1: 4, 2: 9, 3: 0, 4: 4}",0
2,False,"{'a': 0.7, 'e': 0.25}",20,0,-163.25319916975332,"{0: 11, 1: 3, 2: 2, 3: 1, 4: 3}",0
3,False,"{'a': 0.7, 'e': 0.1111111111111111}",20,0,-45.90654813225293,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
4,False,"{'a': 0.7, 'e': 0.0625}",20,0,-16.793600647736973,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
5,False,"{'a': 0.7, 'e': 0.04}",25,0,-37.4252966690465,"{0: 22, 1: 0, 2: 0, 3: 3, 4: 0}",0
6,False,"{'a': 0.7, 'e': 0.027777777777777776}",25,16,12.048302436088699,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
7,False,"{'a': 0.7, 'e': 0.02040816326530612}",25,0,-53.3206448495542,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
8,False,"{'a': 0.7, 'e': 0.015625}",30,0,-22.46600426801529,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",0
9,False,"{'a': 0.7, 'e': 0.012345679012345678}",30,13,-16.96509042420869,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
10,False,"{'a': 0.7, 'e': 0.01}",35,21,24.84574069560672,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,False,"{'a': 0.7, 'e': 0.008264462809917356}",30,20,14.193021140171261,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,False,"{'a': 0.7, 'e': 0.006944444444444444}",20,14,7.280133428128991,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,False,"{'a': 0.7, 'e': 0.005917159763313609}",20,0,-8.81049032230195,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
14,False,"{'a': 0.7, 'e': 0.00510204081632653}",25,0,-68.11590661548024,"{0: 20, 1: 1, 2: 1, 3: 2, 4: 1}",0
15,False,"{'a': 0.7, 'e': 0.0044444444444444444}",20,9,-24.078738233035487,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
16,False,"{'a': 0.7, 'e': 0.00390625}",20,5,4.633063042350438,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
17,False,"{'a': 0.7, 'e': 0.0034602076124567475}",30,13,26.258747385435758,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,False,"{'a': 0.7, 'e': 0.0030864197530864196}",20,3,-20.0881129425773,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
19,False,"{'a': 0.7, 'e': 0.002770083102493075}",25,7,22.69280195534417,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,False,"{'a': 0.7, 'e': 0.0025}",25,9,22.57084663375385,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,False,"{'a': 0.7, 'e': 0.0022675736961451248}",25,5,32.37465548691298,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,False,"{'a': 0.7, 'e': 0.002066115702479339}",25,0,-59.25455054260312,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
23,False,"{'a': 0.7, 'e': 0.001890359168241966}",20,0,-3.585693157016752,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
24,False,"{'a': 0.7, 'e': 0.001736111111111111}",20,14,9.776704778344367,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,False,"{'a': 0.7, 'e': 0.0016}",25,20,6.7900308426812765,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,False,"{'a': 0.7, 'e': 0.0014792899408284023}",25,0,-17.94342296356099,"{0: 22, 1: 1, 2: 0, 3: 2, 4: 0}",0
27,False,"{'a': 0.7, 'e': 0.0013717421124828531}",25,0,41.19247911472371,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
28,False,"{'a': 0.7, 'e': 0.0012755102040816326}",25,20,6.742247475026991,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,False,"{'a': 0.7, 'e': 0.0011890606420927466}",25,2,39.96544175401172,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,False,"{'a': 0.7, 'e': 0.0011111111111111111}",35,28,10.924073050889252,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,False,"{'a': 0.7, 'e': 0.001040582726326743}",20,0,11.905201741385728,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
32,False,"{'a': 0.7, 'e': 0.0009765625}",25,0,14.841897706053981,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
33,False,"{'a': 0.7, 'e': 0.0009182736455463728}",20,0,13.157739729531025,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
34,False,"{'a': 0.7, 'e': 0.0008650519031141869}",25,0,12.013324665375352,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",1
35,False,"{'a': 0.7, 'e': 0.0008163265306122449}",25,19,11.24129953314887,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,False,"{'a': 0.7, 'e': 0.0007716049382716049}",20,0,3.3682742555675595,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
37,False,"{'a': 0.7, 'e': 0.0007304601899196494}",35,18,25.674083584521046,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,False,"{'a': 0.7, 'e': 0.0006925207756232687}",25,13,23.521506815016824,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,False,"{'a': 0.7, 'e': 0.0006574621959237344}",20,13,11.955943599376827,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,False,"{'a': 0.7, 'e': 0.000625}",25,4,27.21473651395223,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,False,"{'a': 0.7, 'e': 0.000594883997620464}",20,0,28.654825644663127,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
