trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.95}",20,0,-115.89480904129549,"{0: 11, 1: 5, 2: 2, 3: 0, 4: 2}",0
2,False,"{'a': 0.5, 'e': 0.8999999999999999}",25,0,-131.2001612073564,"{0: 13, 1: 5, 2: 4, 3: 2, 4: 1}",0
3,False,"{'a': 0.5, 'e': 0.8499999999999999}",30,0,-357.8301440049758,"{0: 13, 1: 4, 2: 5, 3: 1, 4: 7}",0
4,False,"{'a': 0.5, 'e': 0.7999999999999998}",30,0,-55.14459080421794,"{0: 24, 1: 2, 2: 3, 3: 0, 4: 1}",0
5,False,"{'a': 0.5, 'e': 0.7499999999999998}",20,0,-12.979475252867859,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
6,False,"{'a': 0.5, 'e': 0.6999999999999997}",35,3,-51.29293073602549,"{0: 25, 1: 4, 2: 2, 3: 0, 4: 1}",1
7,False,"{'a': 0.5, 'e': 0.6499999999999997}",30,0,-77.86932126068014,"{0: 20, 1: 4, 2: 4, 3: 2, 4: 0}",1
8,False,"{'a': 0.5, 'e': 0.5999999999999996}",25,0,-75.28821083124151,"{0: 16, 1: 4, 2: 3, 3: 2, 4: 0}",0
9,False,"{'a': 0.5, 'e': 0.5499999999999996}",30,22,-11.825458072608544,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
10,False,"{'a': 0.5, 'e': 0.4999999999999996}",25,7,-29.276592498562277,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
11,False,"{'a': 0.5, 'e': 0.4499999999999996}",30,0,-103.0337076299549,"{0: 22, 1: 3, 2: 3, 3: 0, 4: 2}",0
12,False,"{'a': 0.5, 'e': 0.39999999999999963}",20,10,-2.612537731406399,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
13,False,"{'a': 0.5, 'e': 0.34999999999999964}",20,0,-20.526782964706417,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
14,False,"{'a': 0.5, 'e': 0.29999999999999966}",25,11,23.037486321196212,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,False,"{'a': 0.5, 'e': 0.24999999999999967}",20,0,24.31395539915129,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
16,False,"{'a': 0.5, 'e': 0.19999999999999968}",20,5,-60.60668159689022,"{0: 12, 1: 0, 2: 0, 3: 2, 4: 1}",1
17,False,"{'a': 0.5, 'e': 0.1499999999999997}",25,11,21.974771252832213,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,False,"{'a': 0.5, 'e': 0.09999999999999969}",20,7,-17.976653642478727,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
19,False,"{'a': 0.5, 'e': 0.049999999999999684}",20,5,-12.334411586760455,"{0: 13, 1: 0, 2: 0, 3: 2, 4: 0}",1
20,False,"{'a': 0.5, 'e': -3.191891195797325e-16}",20,0,3.365299228935087,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1,True,"{'a': 0.0, 'e': 0.0}",20,12,16.8848076167468,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",25,7,-13.110930657351677,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
3,True,"{'a': 0.0, 'e': 0.0}",25,20,7.710530453807275,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.0, 'e': 0.0}",25,12,12.398914430808277,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
5,True,"{'a': 0.0, 'e': 0.0}",25,0,16.054629762614617,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
6,True,"{'a': 0.0, 'e': 0.0}",30,7,-47.331429449308324,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 2}",1
7,True,"{'a': 0.0, 'e': 0.0}",35,17,27.119148229277595,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.0, 'e': 0.0}",25,11,14.69984423936972,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
9,True,"{'a': 0.0, 'e': 0.0}",30,18,-18.798622297265595,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
10,True,"{'a': 0.0, 'e': 0.0}",30,11,-26.462892142891878,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
