trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.995}",25,0,-139.76169692017044,"{0: 10, 1: 8, 2: 5, 3: 1, 4: 1}",0
2,False,"{'a': 0.5, 'e': 0.99}",25,0,-123.01556252336539,"{0: 14, 1: 2, 2: 7, 3: 1, 4: 1}",0
3,False,"{'a': 0.5, 'e': 0.985}",20,0,-130.6372779449252,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
4,False,"{'a': 0.5, 'e': 0.98}",20,0,-72.45372799956405,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
5,False,"{'a': 0.5, 'e': 0.975}",30,0,-217.1252963893557,"{0: 16, 1: 3, 2: 6, 3: 2, 4: 3}",0
6,False,"{'a': 0.5, 'e': 0.97}",20,0,-107.96960057173791,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
7,False,"{'a': 0.5, 'e': 0.965}",20,0,-63.272528469861335,"{0: 11, 1: 5, 2: 3, 3: 1, 4: 0}",0
8,False,"{'a': 0.5, 'e': 0.96}",25,0,-134.24926896166247,"{0: 12, 1: 4, 2: 7, 3: 1, 4: 1}",0
9,False,"{'a': 0.5, 'e': 0.955}",25,0,-163.95310220780624,"{0: 11, 1: 5, 2: 7, 3: 0, 4: 2}",0
10,False,"{'a': 0.5, 'e': 0.95}",20,4,-8.081612537461208,"{0: 12, 1: 3, 2: 1, 3: 0, 4: 0}",1
11,False,"{'a': 0.5, 'e': 0.945}",20,0,-149.8571876074582,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 3}",0
12,False,"{'a': 0.5, 'e': 0.94}",25,0,-236.04796363669143,"{0: 10, 1: 3, 2: 8, 3: 0, 4: 4}",0
13,False,"{'a': 0.5, 'e': 0.9349999999999999}",30,0,-139.16994294766735,"{0: 19, 1: 4, 2: 4, 3: 1, 4: 2}",0
14,False,"{'a': 0.5, 'e': 0.9299999999999999}",20,0,-121.9550315527329,"{0: 9, 1: 4, 2: 5, 3: 1, 4: 1}",0
15,False,"{'a': 0.5, 'e': 0.9249999999999999}",20,0,-107.1801002070365,"{0: 9, 1: 3, 2: 6, 3: 2, 4: 0}",0
