trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.7, 'e': 1.0}",25,0,-71.90043723776546,"{0: 15, 1: 3, 2: 6, 3: 1, 4: 0}",0
2,False,"{'a': 0.7, 'e': 0.25}",25,0,-37.469005765834964,"{0: 20, 1: 4, 2: 0, 3: 0, 4: 1}",0
3,False,"{'a': 0.7, 'e': 0.1111111111111111}",25,0,-60.9288160455402,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
4,False,"{'a': 0.7, 'e': 0.0625}",25,0,-83.93180280620095,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
5,False,"{'a': 0.7, 'e': 0.04}",20,0,-41.479946564753824,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
6,False,"{'a': 0.7, 'e': 0.027777777777777776}",20,0,-70.73192772061377,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
7,False,"{'a': 0.7, 'e': 0.02040816326530612}",25,0,-18.17291928890385,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
8,False,"{'a': 0.7, 'e': 0.015625}",25,0,-55.70019227015704,"{0: 22, 1: 0, 2: 0, 3: 2, 4: 1}",0
9,False,"{'a': 0.7, 'e': 0.012345679012345678}",30,0,23.156245352267966,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",1
10,False,"{'a': 0.7, 'e': 0.01}",20,0,16.056674401322105,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
11,False,"{'a': 0.7, 'e': 0.008264462809917356}",25,16,17.944339330019808,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,False,"{'a': 0.7, 'e': 0.006944444444444444}",20,0,2.3537825137669155,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
13,False,"{'a': 0.7, 'e': 0.005917159763313609}",25,8,-29.679541622486784,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
14,False,"{'a': 0.7, 'e': 0.00510204081632653}",25,17,13.255390316847361,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,False,"{'a': 0.7, 'e': 0.0044444444444444444}",30,16,-5.192079278531494,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
16,False,"{'a': 0.7, 'e': 0.00390625}",35,7,-19.728603859687652,"{0: 26, 1: 0, 2: 0, 3: 1, 4: 1}",1
17,False,"{'a': 0.7, 'e': 0.0034602076124567475}",20,6,23.885038554872917,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,False,"{'a': 0.7, 'e': 0.0030864197530864196}",25,7,18.353034282122017,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
19,False,"{'a': 0.7, 'e': 0.002770083102493075}",20,9,17.78373138252967,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,False,"{'a': 0.7, 'e': 0.0025}",30,18,18.89400283372835,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,False,"{'a': 0.7, 'e': 0.0022675736961451248}",20,0,23.445355298164348,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
22,False,"{'a': 0.7, 'e': 0.002066115702479339}",30,12,26.512748646722606,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,False,"{'a': 0.7, 'e': 0.001890359168241966}",20,6,28.8435514206447,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,False,"{'a': 0.7, 'e': 0.001736111111111111}",20,0,5.477955737167554,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
25,False,"{'a': 0.7, 'e': 0.0016}",20,14,10.477488848810069,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,False,"{'a': 0.7, 'e': 0.0014792899408284023}",20,4,31.277246979168634,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,False,"{'a': 0.7, 'e': 0.0013717421124828531}",30,18,21.991097788954214,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,False,"{'a': 0.7, 'e': 0.0012755102040816326}",25,12,26.835123800514417,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,False,"{'a': 0.7, 'e': 0.0011890606420927466}",20,10,17.12847682001284,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,False,"{'a': 0.7, 'e': 0.0011111111111111111}",25,13,25.4560225864539,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,False,"{'a': 0.7, 'e': 0.001040582726326743}",30,17,23.613738710207656,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,False,"{'a': 0.7, 'e': 0.0009765625}",20,4,-36.807200107657074,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 1}",1
1,True,"{'a': 0.0, 'e': 0.0}",20,6,20.6865316467494,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",20,0,18.557297486673747,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
3,True,"{'a': 0.0, 'e': 0.0}",20,0,24.89819331688524,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4,True,"{'a': 0.0, 'e': 0.0}",25,0,-42.74127589091507,"{0: 22, 1: 1, 2: 0, 3: 1, 4: 1}",0
5,True,"{'a': 0.0, 'e': 0.0}",25,0,20.498731780102847,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
6,True,"{'a': 0.0, 'e': 0.0}",20,5,0.2942297440207613,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
7,True,"{'a': 0.0, 'e': 0.0}",25,7,-24.953796941484296,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
8,True,"{'a': 0.0, 'e': 0.0}",20,7,0.8404453571731909,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
9,True,"{'a': 0.0, 'e': 0.0}",20,10,17.210532685952586,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0.0, 'e': 0.0}",20,0,-11.030447595524715,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
