trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.995}",20,0,-88.09075393946752,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
2,False,"{'a': 0.5, 'e': 0.99}",20,0,-129.09712815912346,"{0: 11, 1: 4, 2: 2, 3: 1, 4: 2}",0
3,False,"{'a': 0.5, 'e': 0.985}",20,0,-110.53568704102801,"{0: 13, 1: 4, 2: 0, 3: 1, 4: 2}",0
4,False,"{'a': 0.5, 'e': 0.98}",20,0,-72.46805369297034,"{0: 10, 1: 4, 2: 5, 3: 1, 4: 0}",0
5,False,"{'a': 0.5, 'e': 0.975}",20,0,-87.01428763001984,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
6,False,"{'a': 0.5, 'e': 0.97}",25,0,-143.6118480760487,"{0: 11, 1: 4, 2: 8, 3: 1, 4: 1}",0
7,False,"{'a': 0.5, 'e': 0.965}",35,0,-220.46301534214047,"{0: 23, 1: 1, 2: 6, 3: 1, 4: 4}",0
8,False,"{'a': 0.5, 'e': 0.96}",30,0,-100.36280371367336,"{0: 18, 1: 5, 2: 6, 3: 0, 4: 1}",0
9,False,"{'a': 0.5, 'e': 0.955}",25,0,-115.56507095200826,"{0: 14, 1: 4, 2: 5, 3: 1, 4: 1}",0
10,False,"{'a': 0.5, 'e': 0.95}",20,0,-144.48171811599465,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 2}",0
11,False,"{'a': 0.5, 'e': 0.945}",25,0,-109.10708348291621,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 2}",0
12,False,"{'a': 0.5, 'e': 0.94}",20,12,-47.849994251161526,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 1}",1
13,False,"{'a': 0.5, 'e': 0.9349999999999999}",25,6,-89.1539469724854,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 1}",1
14,False,"{'a': 0.5, 'e': 0.9299999999999999}",20,0,-109.13054197229803,"{0: 10, 1: 1, 2: 8, 3: 0, 4: 1}",0
