trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.8}",25,0,-78.02181911629643,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
2,False,"{'a': 0.5, 'e': 0.6705505632961242}",20,0,-10.40810599278188,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",1
3,False,"{'a': 0.5, 'e': 0.6027415617602305}",25,0,-136.07396252525663,"{0: 16, 1: 4, 2: 1, 3: 2, 4: 2}",0
4,False,"{'a': 0.5, 'e': 0.557858283255199}",25,0,-122.16086318521013,"{0: 17, 1: 4, 2: 0, 3: 2, 4: 2}",0
5,False,"{'a': 0.5, 'e': 0.5247796636776956}",25,0,-88.29590436330233,"{0: 18, 1: 4, 2: 1, 3: 0, 4: 2}",0
6,False,"{'a': 0.5, 'e': 0.4988271187715792}",20,0,-67.82055265104802,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
7,False,"{'a': 0.5, 'e': 0.47761091340048084}",20,0,-79.27869280529077,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
8,False,"{'a': 0.5, 'e': 0.4597539553864471}",20,5,-96.22288884192514,"{0: 9, 1: 0, 2: 3, 3: 2, 4: 1}",1
9,False,"{'a': 0.5, 'e': 0.4443940149772542}",20,8,-4.518395909818446,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
10,False,"{'a': 0.5, 'e': 0.43095734448019324}",20,0,-69.51306654878273,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
11,False,"{'a': 0.5, 'e': 0.4190439206838455}",20,0,-46.81477457813888,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
12,False,"{'a': 0.5, 'e': 0.40836434189320575}",30,0,-53.89445507907335,"{0: 26, 1: 1, 2: 1, 3: 0, 4: 2}",0
13,False,"{'a': 0.5, 'e': 0.3987028555414977}",20,13,-2.8149967871268635,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
14,False,"{'a': 0.5, 'e': 0.3898945623563899}",25,1,-51.52479841677303,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 1}",1
15,False,"{'a': 0.5, 'e': 0.381810759152688}",20,10,4.850405063046665,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
16,False,"{'a': 0.5, 'e': 0.37434917749851754}",30,16,-65.51378251127937,"{0: 9, 1: 2, 2: 1, 3: 1, 4: 1}",1
17,False,"{'a': 0.5, 'e': 0.36742728567158006}",25,5,4.2195316657013695,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
18,False,"{'a': 0.5, 'e': 0.36097757272309977}",30,16,-2.2484579731036463,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
19,False,"{'a': 0.5, 'e': 0.3549441528283543}",20,5,-9.152791044645749,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
20,False,"{'a': 0.5, 'e': 0.3492802716530589}",25,0,-19.343561719269047,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
1,True,"{'a': 0.0, 'e': 0.0}",20,9,19.45732567494469,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",20,2,-16.10124860554235,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 0}",1
3,True,"{'a': 0.0, 'e': 0.0}",20,0,3.2694082182689366,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
4,True,"{'a': 0.0, 'e': 0.0}",30,20,-13.83426076866701,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
5,True,"{'a': 0.0, 'e': 0.0}",20,0,-55.27371223104825,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
6,True,"{'a': 0.0, 'e': 0.0}",25,17,-23.93039778144287,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
7,True,"{'a': 0.0, 'e': 0.0}",25,14,-21.840085704727702,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
8,True,"{'a': 0.0, 'e': 0.0}",25,4,-11.024564684018484,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
9,True,"{'a': 0.0, 'e': 0.0}",20,0,-37.758969923820864,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
10,True,"{'a': 0.0, 'e': 0.0}",20,16,7.486159480173452,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
