trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.9, 'e': 0.9}",20,0,-53.394657597863706,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
2,False,"{'a': 0.9, 'e': 0.81}",20,0,-88.54661832872141,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
3,False,"{'a': 0.9, 'e': 0.7290000000000001}",20,0,-177.36753668803064,"{0: 11, 1: 4, 2: 1, 3: 0, 4: 4}",0
4,False,"{'a': 0.9, 'e': 0.6561}",25,0,-195.99768627298997,"{0: 13, 1: 1, 2: 7, 3: 1, 4: 3}",0
5,False,"{'a': 0.9, 'e': 0.5904900000000001}",30,0,-90.4632778981477,"{0: 18, 1: 7, 2: 4, 3: 0, 4: 1}",0
6,False,"{'a': 0.9, 'e': 0.531441}",25,0,-72.67525000292738,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
7,False,"{'a': 0.9, 'e': 0.4782969000000001}",30,0,-65.91056165925922,"{0: 25, 1: 2, 2: 1, 3: 0, 4: 2}",0
8,False,"{'a': 0.9, 'e': 0.4304672100000001}",25,0,-106.52299891427143,"{0: 19, 1: 2, 2: 0, 3: 2, 4: 2}",0
9,False,"{'a': 0.9, 'e': 0.3874204890000001}",20,0,3.90661713832809,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
10,False,"{'a': 0.9, 'e': 0.3486784401000001}",25,17,-51.676774933095054,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 1}",1
11,False,"{'a': 0.9, 'e': 0.31381059609000006}",30,0,-16.794749376739393,"{0: 24, 1: 4, 2: 1, 3: 1, 4: 0}",0
12,False,"{'a': 0.9, 'e': 0.2824295364810001}",30,0,-156.58261073154398,"{0: 21, 1: 3, 2: 2, 3: 1, 4: 3}",0
13,False,"{'a': 0.9, 'e': 0.2541865828329001}",20,0,0.8352483135661508,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
14,False,"{'a': 0.9, 'e': 0.2287679245496101}",20,3,29.005383035575445,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,False,"{'a': 0.9, 'e': 0.20589113209464907}",20,0,14.36974585827656,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
16,False,"{'a': 0.9, 'e': 0.18530201888518416}",25,15,-51.01143986199857,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 1}",1
17,False,"{'a': 0.9, 'e': 0.16677181699666577}",30,15,-70.32030521194778,"{0: 10, 1: 0, 2: 3, 3: 1, 4: 1}",1
18,False,"{'a': 0.9, 'e': 0.15009463529699918}",20,10,5.076079110717794,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
19,False,"{'a': 0.9, 'e': 0.13508517176729928}",30,12,16.6754786822225,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
20,False,"{'a': 0.9, 'e': 0.12157665459056935}",30,0,-17.83613375119732,"{0: 28, 1: 0, 2: 0, 3: 1, 4: 1}",0
21,False,"{'a': 0.9, 'e': 0.10941898913151242}",20,0,19.612929923841293,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
22,False,"{'a': 0.9, 'e': 0.09847709021836118}",25,13,15.708941030977535,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
23,False,"{'a': 0.9, 'e': 0.08862938119652507}",20,13,2.446331081255433,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
