trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 1.0}",30,0,-129.48859646576432,"{0: 16, 1: 7, 2: 4, 3: 2, 4: 1}",0
2,False,"{'a': 0.5, 'e': 1.0}",25,0,-97.92579819936076,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
3,False,"{'a': 0.5, 'e': 1.0}",25,0,-106.40604123330672,"{0: 16, 1: 3, 2: 3, 3: 2, 4: 1}",0
4,False,"{'a': 0.5, 'e': 1.0}",20,0,-178.12822004795578,"{0: 9, 1: 3, 2: 5, 3: 0, 4: 3}",0
5,False,"{'a': 0.5, 'e': 1.0}",20,0,-82.48013486113318,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
6,False,"{'a': 0.5, 'e': 1.0}",20,0,-72.40001390624336,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
7,False,"{'a': 0.5, 'e': 1.0}",25,8,-45.339277036454334,"{0: 9, 1: 4, 2: 4, 3: 0, 4: 0}",1
8,False,"{'a': 0.5, 'e': 1.0}",25,0,-173.08606756447037,"{0: 16, 1: 0, 2: 3, 3: 4, 4: 2}",0
9,False,"{'a': 0.5, 'e': 1.0}",25,0,-276.157341120909,"{0: 8, 1: 5, 2: 6, 3: 2, 4: 4}",0
10,False,"{'a': 0.5, 'e': 1.0}",20,0,-146.90359843217826,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 3}",0
11,False,"{'a': 0.5, 'e': 1.0}",30,0,-101.69239195137054,"{0: 17, 1: 5, 2: 7, 3: 1, 4: 0}",0
12,False,"{'a': 0.5, 'e': 1.0}",30,0,-168.68484403862414,"{0: 15, 1: 5, 2: 6, 3: 3, 4: 1}",0
13,False,"{'a': 0.5, 'e': 1.0}",25,0,-155.68342630425255,"{0: 15, 1: 4, 2: 3, 3: 0, 4: 3}",0
14,False,"{'a': 0.5, 'e': 1.0}",25,0,-107.43778563148328,"{0: 13, 1: 6, 2: 5, 3: 0, 4: 1}",0
15,False,"{'a': 0.5, 'e': 1.0}",20,0,-30.1937412996649,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
16,False,"{'a': 0.5, 'e': 1.0}",20,0,-180.81707214558458,"{0: 9, 1: 2, 2: 4, 3: 3, 4: 2}",0
17,False,"{'a': 0.5, 'e': 1.0}",30,7,-102.68306602504857,"{0: 13, 1: 5, 2: 3, 3: 1, 4: 1}",1
18,False,"{'a': 0.5, 'e': 1.0}",25,0,-196.03038403052744,"{0: 13, 1: 3, 2: 4, 3: 2, 4: 3}",0
19,False,"{'a': 0.5, 'e': 1.0}",25,0,-151.23046661323477,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
20,False,"{'a': 0.5, 'e': 1.0}",25,0,-178.04207447917045,"{0: 11, 1: 4, 2: 6, 3: 3, 4: 1}",0
21,False,"{'a': 0.5, 'e': 1.0}",30,0,-162.23528979466698,"{0: 17, 1: 2, 2: 9, 3: 0, 4: 2}",0
