trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.497}",20,0,-38.25827516064663,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
2,False,"{'a': 0.5, 'e': 0.494}",25,7,-32.41251574607276,"{0: 12, 1: 4, 2: 1, 3: 1, 4: 0}",1
3,False,"{'a': 0.5, 'e': 0.491}",25,0,-67.04179555733135,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
4,False,"{'a': 0.5, 'e': 0.488}",25,13,-22.711630174653845,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
5,False,"{'a': 0.5, 'e': 0.485}",20,0,-129.76252893299446,"{0: 11, 1: 4, 2: 2, 3: 1, 4: 2}",0
6,False,"{'a': 0.5, 'e': 0.482}",20,0,-26.828473010007123,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
7,False,"{'a': 0.5, 'e': 0.479}",20,7,-88.40209806195047,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 2}",1
8,False,"{'a': 0.5, 'e': 0.476}",30,0,-11.700228457907603,"{0: 25, 1: 3, 2: 2, 3: 0, 4: 0}",0
9,False,"{'a': 0.5, 'e': 0.473}",20,0,-156.0293064608165,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 4}",0
10,False,"{'a': 0.5, 'e': 0.47}",20,0,-10.498417244119569,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
11,False,"{'a': 0.5, 'e': 0.46699999999999997}",25,0,-29.718654939540414,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
12,False,"{'a': 0.5, 'e': 0.46399999999999997}",20,0,-18.72556399921617,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
13,False,"{'a': 0.5, 'e': 0.461}",30,0,-134.21153805983712,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 4}",0
14,False,"{'a': 0.5, 'e': 0.458}",20,0,-165.79965442975376,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 4}",0
15,False,"{'a': 0.5, 'e': 0.455}",20,2,-55.57867283490682,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 1}",1
16,False,"{'a': 0.5, 'e': 0.452}",20,0,-40.71368507782596,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
17,False,"{'a': 0.5, 'e': 0.449}",20,9,7.789763036903819,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
18,False,"{'a': 0.5, 'e': 0.446}",20,0,-116.61541702106246,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
19,False,"{'a': 0.5, 'e': 0.443}",20,0,-43.831343566769824,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
20,False,"{'a': 0.5, 'e': 0.44}",30,0,-25.428170866735908,"{0: 24, 1: 2, 2: 4, 3: 0, 4: 0}",0
21,False,"{'a': 0.5, 'e': 0.437}",30,1,-59.50934147700353,"{0: 22, 1: 1, 2: 4, 3: 2, 4: 0}",1
22,False,"{'a': 0.5, 'e': 0.434}",35,0,-96.94948505230768,"{0: 24, 1: 4, 2: 6, 3: 0, 4: 1}",0
23,False,"{'a': 0.5, 'e': 0.431}",20,0,-70.85022359938353,"{0: 16, 1: 0, 2: 1, 3: 2, 4: 1}",0
