trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.990025}",20,0,-131.5043546642505,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
2,False,"{'a': 0.5, 'e': 0.9801}",25,0,-189.68930530656365,"{0: 11, 1: 4, 2: 6, 3: 2, 4: 2}",0
3,False,"{'a': 0.5, 'e': 0.970225}",25,0,-103.59942489128707,"{0: 15, 1: 4, 2: 4, 3: 1, 4: 1}",0
4,False,"{'a': 0.5, 'e': 0.9604}",20,0,-73.84249551206636,"{0: 11, 1: 6, 2: 2, 3: 0, 4: 1}",0
5,False,"{'a': 0.5, 'e': 0.950625}",20,0,-124.6246387760645,"{0: 11, 1: 4, 2: 2, 3: 1, 4: 2}",0
6,False,"{'a': 0.5, 'e': 0.9409}",25,0,-141.09804913689206,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 2}",0
7,False,"{'a': 0.5, 'e': 0.931225}",20,0,-146.96487768610618,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0
8,False,"{'a': 0.5, 'e': 0.9216}",20,0,-60.58336330017246,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
9,False,"{'a': 0.5, 'e': 0.912025}",25,0,-224.09216823528274,"{0: 15, 1: 1, 2: 3, 3: 2, 4: 4}",0
10,False,"{'a': 0.5, 'e': 0.9025}",20,0,-184.32974957918077,"{0: 9, 1: 3, 2: 4, 3: 1, 4: 3}",0
11,False,"{'a': 0.5, 'e': 0.893025}",30,0,-206.2114391847937,"{0: 16, 1: 3, 2: 7, 3: 1, 4: 3}",0
12,False,"{'a': 0.5, 'e': 0.8836}",20,0,-46.536675949030055,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
13,False,"{'a': 0.5, 'e': 0.874225}",20,0,-103.34202003121956,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 3}",0
14,False,"{'a': 0.5, 'e': 0.8649}",25,0,-144.32308794318593,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
15,False,"{'a': 0.5, 'e': 0.855625}",20,0,-114.25412748040922,"{0: 9, 1: 5, 2: 4, 3: 1, 4: 1}",0
16,False,"{'a': 0.5, 'e': 0.8464}",25,0,-58.57004673639594,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
17,False,"{'a': 0.5, 'e': 0.837225}",20,0,-112.7590657935278,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
18,False,"{'a': 0.5, 'e': 0.8281}",20,7,-65.70445421591191,"{0: 7, 1: 2, 2: 3, 3: 0, 4: 1}",1
